order_id,order_date,customer_id,city,product_name,product_category,quantity,payment_type,amount,cost_price,shipping_cost,customer_type,phone_verified,email_verified,address_complete,distance_km,previous_orders,previous_returns,order_hour,coupon_used,account_age_days,current_stock,avg_daily_sales,status,is_risky
ORD-106737,2026-04-01,CUST-1397,Dhaka,Headphone,Electronics,3,COD,22462,15657,155,New,Yes,Yes,Yes,25,0,0,21,Yes,57,80,5,Success,0
ORD-106738,2026-05-23,CUST-7907,Sylhet,Shoes,Fashion,1,COD,4228,2858,241,Returning,Yes,No,Yes,103,24,1,4,Yes,1142,69,7,Success,0
ORD-106739,2026-06-29,CUST-6717,Sylhet,Perfume,Cosmetics,1,COD,2523,1473,350,New,Yes,Yes,Yes,112,0,0,4,Yes,40,5,1,Success,0
ORD-106740,2026-05-03,CUST-3920,Jashore,T-Shirt,Clothing,2,COD,2397,1437,372,Returning,Yes,No,Yes,116,16,8,4,No,349,117,6,Success,0
ORD-106741,2026-03-20,CUST-9359,Sylhet,Perfume,Cosmetics,1,COD,2509,1492,355,New,Yes,Yes,Yes,95,0,0,7,No,20,20,5,Success,0
ORD-106742,2026-05-08,CUST-7941,Bogura,Jeans,Clothing,2,COD,5643,3408,292,New,No,No,Yes,102,0,0,4,No,15,47,2,Success,0
ORD-106743,2026-04-11,CUST-4133,Jashore,Panjabi,Clothing,1,Prepaid,2966,1772,324,New,Yes,Yes,Yes,85,0,0,10,No,35,25,4,Success,0
ORD-106744,2026-04-25,CUST-1538,Mymensingh,Sunglasses,Accessories,1,COD,1494,921,300,New,Yes,Yes,Yes,114,0,0,2,No,13,34,1,Success,0
ORD-106745,2026-02-16,CUST-9966,Rajshahi,Jeans,Clothing,2,COD,5667,3411,194,New,Yes,Yes,Yes,55,0,0,3,Yes,25,81,6,Success,0
ORD-106746,2026-01-31,CUST-4383,Bogura,Skin Care Kit,Cosmetics,2,COD,5309,3154,259,New,No,Yes,No,54,0,0,7,Yes,43,32,9,Success,0
ORD-106747,2026-05-30,CUST-1169,Rajshahi,Sunglasses,Accessories,2,COD,2954,1750,250,Returning,Yes,Yes,Yes,83,2,2,18,Yes,191,67,3,Success,0
ORD-106748,2026-02-06,CUST-6706,Rajshahi,Backpack,Accessories,3,Prepaid,9673,6317,112,New,No,Yes,Yes,8,0,0,3,Yes,55,18,6,Success,0
ORD-106749,2026-03-10,CUST-3381,Bogura,Sunglasses,Accessories,1,Prepaid,1472,860,269,Returning,Yes,Yes,Yes,73,11,0,5,Yes,1014,81,5,Success,0
ORD-106750,2026-01-31,CUST-2866,Mymensingh,Headphone,Electronics,1,COD,7508,5179,76,Returning,Yes,Yes,Yes,3,14,0,12,No,1076,91,7,Success,0
ORD-106751,2026-02-18,CUST-3977,Sylhet,Sunglasses,Accessories,2,COD,3103,1685,92,Returning,No,Yes,Yes,10,21,5,21,No,134,55,1,Failed,1
ORD-106752,2026-01-19,CUST-1150,Narayanganj,Cosmetics Set,Cosmetics,3,COD,6709,4205,218,New,Yes,Yes,Yes,64,0,0,18,No,12,78,7,Success,0
ORD-106753,2026-04-23,CUST-1620,Chattogram,Handbag,Fashion,2,Prepaid,7060,4553,236,New,Yes,Yes,Yes,99,0,0,10,No,7,8,8,Success,0
ORD-106754,2026-03-24,CUST-2474,Mymensingh,Backpack,Accessories,2,COD,6483,4194,193,New,Yes,No,No,62,0,0,5,Yes,39,43,10,Failed,1
ORD-106755,2026-01-12,CUST-3978,Jashore,Backpack,Accessories,3,COD,9693,6378,97,New,Yes,Yes,Yes,12,0,0,18,Yes,59,81,9,Success,0
ORD-106756,2026-03-17,CUST-4758,Cox's Bazar,Headphone,Electronics,5,COD,37487,26054,211,New,Yes,Yes,Yes,72,0,0,17,No,45,72,10,Returned,1
ORD-106757,2026-01-31,CUST-1954,Cox's Bazar,Bluetooth Speaker,Electronics,1,Prepaid,4805,3297,162,New,Yes,Yes,Yes,28,0,0,2,Yes,28,59,8,Failed,1
ORD-106758,2026-05-21,CUST-4889,Rangpur,Panjabi,Clothing,3,COD,9086,5457,339,New,No,Yes,Yes,98,0,0,18,Yes,50,6,8,Failed,1
ORD-106759,2026-04-15,CUST-5518,Barishal,Panjabi,Clothing,1,COD,2937,1873,233,Returning,Yes,Yes,Yes,67,12,0,0,No,310,91,9,Success,0
ORD-106760,2026-06-27,CUST-3469,Narayanganj,Headphone,Electronics,1,COD,7504,5186,258,Returning,Yes,Yes,Yes,84,1,0,18,No,819,61,7,Failed,1
ORD-106761,2026-05-08,CUST-5058,Cox's Bazar,Headphone,Electronics,1,COD,7518,5261,216,Returning,Yes,Yes,Yes,65,11,1,7,No,1060,21,10,Success,0
ORD-106762,2026-03-27,CUST-5849,Rangpur,Perfume,Cosmetics,1,Prepaid,2491,1477,195,New,Yes,Yes,Yes,61,0,0,16,Yes,42,112,12,Success,0
ORD-106763,2026-04-03,CUST-9063,Jashore,Panjabi,Clothing,2,Prepaid,6053,3607,305,New,Yes,Yes,Yes,88,0,0,9,No,3,52,6,Success,0
ORD-106764,2026-03-10,CUST-9265,Mymensingh,Handbag,Fashion,1,COD,3452,2331,251,Returning,Yes,Yes,Yes,72,16,3,4,No,329,59,10,Failed,1
ORD-106765,2026-03-10,CUST-7313,Jashore,Headphone,Electronics,1,Prepaid,7590,5256,187,Returning,Yes,Yes,Yes,53,9,2,11,No,565,72,12,Success,0
ORD-106766,2026-02-07,CUST-6977,Cumilla,Bluetooth Speaker,Electronics,2,COD,9678,6625,160,New,Yes,Yes,Yes,32,0,0,21,No,14,28,9,Success,0
ORD-106767,2026-05-22,CUST-5596,Jashore,Phone Cover,Accessories,1,COD,876,406,216,Returning,Yes,Yes,Yes,71,9,5,14,No,482,24,4,Success,0
ORD-106768,2026-03-01,CUST-4399,Mymensingh,Shoes,Fashion,1,COD,4192,2922,261,Returning,No,No,Yes,79,10,1,0,Yes,765,30,10,Success,0
ORD-106769,2026-06-21,CUST-8874,Rangpur,Handbag,Fashion,5,COD,17513,11508,196,Returning,Yes,Yes,Yes,49,18,1,18,No,763,29,1,Success,0
ORD-106770,2026-06-22,CUST-8803,Chattogram,T-Shirt,Clothing,2,Prepaid,2464,1432,300,Returning,Yes,No,Yes,80,11,0,13,No,82,103,1,Success,0
ORD-106771,2026-06-06,CUST-7714,Mymensingh,Smart Watch,Electronics,1,COD,6595,4669,130,New,Yes,Yes,Yes,22,0,0,22,No,2,54,6,Success,0
ORD-106772,2026-04-12,CUST-8915,Gazipur,Panjabi,Clothing,3,COD,9018,5382,272,Returning,No,No,Yes,90,14,5,21,Yes,882,30,7,Failed,1
ORD-106773,2026-06-19,CUST-6777,Rajshahi,Backpack,Accessories,1,Prepaid,3181,2158,85,New,Yes,Yes,Yes,6,0,0,9,No,6,115,6,Success,0
ORD-106774,2026-02-26,CUST-5782,Cox's Bazar,Kurti,Fashion,1,Prepaid,1848,992,162,New,Yes,Yes,Yes,51,0,0,7,No,26,37,4,Success,0
ORD-106775,2026-06-19,CUST-8671,Bogura,Jeans,Clothing,4,COD,11199,6769,199,Returning,No,No,Yes,49,23,3,16,Yes,514,13,2,Failed,1
ORD-106776,2026-06-12,CUST-1180,Cumilla,Backpack,Accessories,1,Prepaid,3129,2125,223,Returning,Yes,Yes,No,103,22,1,16,No,793,71,8,Success,0
ORD-106777,2026-05-27,CUST-9021,Sylhet,Sunglasses,Accessories,1,COD,1514,851,198,Returning,Yes,Yes,Yes,46,20,1,20,No,315,87,10,Success,0
ORD-106778,2026-04-22,CUST-9475,Khulna,Cosmetics Set,Cosmetics,2,COD,4347,2806,240,Returning,Yes,Yes,Yes,104,23,0,4,Yes,549,73,3,Success,0
ORD-106779,2026-02-09,CUST-4315,Barishal,Sunglasses,Accessories,1,COD,1497,930,351,Returning,Yes,No,Yes,113,20,1,22,Yes,1045,102,1,Returned,1
ORD-106780,2026-03-30,CUST-5822,Chattogram,Perfume,Cosmetics,1,COD,2508,1542,285,New,No,Yes,No,88,0,0,13,No,55,104,9,Success,0
ORD-106781,2026-03-14,CUST-8500,Cumilla,Perfume,Cosmetics,2,COD,5098,3022,270,New,Yes,Yes,Yes,84,0,0,20,Yes,29,5,6,Failed,1
ORD-106782,2026-02-17,CUST-6464,Sylhet,Bluetooth Speaker,Electronics,1,COD,4772,3335,151,Returning,No,No,Yes,60,9,0,2,Yes,1190,43,1,Failed,1
ORD-106783,2026-06-24,CUST-6238,Narayanganj,Backpack,Accessories,2,Prepaid,6394,4196,304,Returning,Yes,Yes,No,101,21,0,19,No,846,58,1,Success,0
ORD-106784,2026-04-14,CUST-7733,Rangpur,Headphone,Electronics,2,Prepaid,15089,10469,174,Returning,Yes,Yes,Yes,28,7,0,7,No,358,48,11,Success,0
ORD-106785,2026-06-02,CUST-6059,Khulna,Perfume,Cosmetics,2,Prepaid,4952,2951,108,Returning,No,No,No,20,4,0,10,No,768,82,7,Failed,1
ORD-106786,2026-04-15,CUST-7068,Sylhet,Shoes,Fashion,4,COD,16869,11644,167,Returning,Yes,Yes,No,33,22,1,23,Yes,179,111,6,Success,0
ORD-106787,2026-06-10,CUST-1078,Cumilla,Jeans,Clothing,1,COD,2729,1718,257,Returning,No,No,Yes,52,17,3,15,Yes,471,5,9,Failed,1
ORD-106788,2026-03-17,CUST-4973,Bogura,Shoes,Fashion,2,Prepaid,8488,5822,78,Returning,No,No,Yes,6,23,3,23,No,815,22,5,Failed,1
ORD-106789,2026-05-20,CUST-2806,Gazipur,Panjabi,Clothing,3,Prepaid,9063,5398,201,New,Yes,Yes,Yes,59,0,0,14,No,34,41,4,Success,0
ORD-106790,2026-01-14,CUST-2282,Rajshahi,Headphone,Electronics,4,Prepaid,30114,20873,357,Returning,No,Yes,Yes,95,23,0,15,No,799,28,6,Success,0
ORD-106791,2026-06-28,CUST-5891,Rangpur,Shoes,Fashion,2,COD,8496,5854,310,New,Yes,Yes,Yes,109,0,0,9,No,15,29,5,Failed,1
ORD-106792,2026-01-03,CUST-5725,Cox's Bazar,Cosmetics Set,Cosmetics,2,COD,4442,2790,158,Returning,Yes,Yes,Yes,50,21,3,21,No,47,83,2,Success,0
ORD-106793,2026-05-10,CUST-7333,Barishal,Bluetooth Speaker,Electronics,1,COD,4867,3314,216,New,Yes,Yes,Yes,51,0,0,0,Yes,8,34,4,Returned,1
ORD-106794,2026-06-28,CUST-1213,Bogura,Smart Watch,Electronics,4,Prepaid,25929,18870,186,New,Yes,Yes,Yes,59,0,0,19,No,51,41,4,Success,0
ORD-106795,2026-06-26,CUST-8610,Jashore,Smart Watch,Electronics,1,Prepaid,6522,4768,293,Returning,Yes,Yes,Yes,115,9,0,0,No,890,12,3,Success,0
ORD-106796,2026-04-23,CUST-6499,Rajshahi,Sunglasses,Accessories,1,COD,1581,865,238,Returning,Yes,Yes,Yes,96,1,0,7,Yes,605,21,10,Success,0
ORD-106797,2026-04-24,CUST-5332,Rangpur,Sunglasses,Accessories,1,COD,1474,852,402,Returning,Yes,No,Yes,116,13,0,15,No,570,5,8,Failed,1
ORD-106798,2026-06-17,CUST-4324,Mymensingh,Panjabi,Clothing,3,COD,9020,5447,163,New,Yes,No,Yes,56,0,0,4,No,13,120,7,Failed,1
ORD-106799,2026-05-04,CUST-2730,Bogura,Backpack,Accessories,1,COD,3220,2140,190,Returning,Yes,Yes,Yes,68,9,0,22,No,537,98,6,Returned,1
ORD-106800,2026-01-31,CUST-9809,Chattogram,T-Shirt,Clothing,5,COD,5950,3562,184,Returning,Yes,Yes,No,35,3,1,3,No,676,106,4,Success,0
ORD-106801,2026-04-21,CUST-4173,Rangpur,Jeans,Clothing,1,COD,2825,1742,163,New,No,Yes,Yes,52,0,0,10,No,8,76,1,Returned,1
ORD-106802,2026-03-17,CUST-3478,Dhaka,Jeans,Clothing,1,Prepaid,2741,1716,118,Returning,No,Yes,No,31,7,1,19,Yes,148,70,12,Success,0
ORD-106803,2026-06-12,CUST-2057,Khulna,Handbag,Fashion,1,Prepaid,3429,2367,351,Returning,Yes,Yes,Yes,112,10,0,9,Yes,1003,41,7,Success,0
ORD-106804,2026-01-09,CUST-7652,Dhaka,Smart Watch,Electronics,1,Prepaid,6519,4687,310,New,No,Yes,Yes,79,0,0,0,Yes,14,43,4,Failed,1
ORD-106805,2026-01-03,CUST-8086,Narayanganj,Cosmetics Set,Cosmetics,1,COD,2277,1376,171,New,Yes,Yes,Yes,62,0,0,19,Yes,1,12,11,Success,0
ORD-106806,2026-04-30,CUST-9873,Jashore,Jeans,Clothing,3,COD,8456,5059,124,Returning,Yes,Yes,Yes,6,19,0,1,No,734,59,8,Success,0
ORD-106807,2026-01-06,CUST-3818,Narayanganj,Skin Care Kit,Cosmetics,2,COD,5292,3180,130,Returning,No,Yes,Yes,7,10,0,14,Yes,431,93,1,Success,0
ORD-106808,2026-04-19,CUST-2043,Rangpur,Handbag,Fashion,4,Prepaid,14097,9197,209,Returning,Yes,Yes,Yes,33,11,2,8,No,472,69,8,Success,0
ORD-106809,2026-05-08,CUST-3082,Mymensingh,Bluetooth Speaker,Electronics,1,COD,4843,3257,259,Returning,Yes,No,Yes,119,20,2,10,No,444,93,12,Failed,1
ORD-106810,2026-04-03,CUST-1989,Sylhet,Kurti,Fashion,1,COD,1842,1075,327,Returning,Yes,No,No,120,3,0,14,No,118,40,11,Success,0
ORD-106811,2026-05-18,CUST-8408,Rangpur,Sunglasses,Accessories,1,COD,1437,826,85,New,Yes,Yes,Yes,8,0,0,9,Yes,6,35,1,Success,0
ORD-106812,2026-06-22,CUST-9144,Barishal,Backpack,Accessories,1,Prepaid,3137,2051,193,New,Yes,Yes,Yes,49,0,0,0,No,9,67,1,Success,0
ORD-106813,2026-05-01,CUST-9773,Cumilla,Sunglasses,Accessories,1,COD,1619,847,199,Returning,Yes,No,Yes,53,11,0,19,No,1046,116,7,Failed,1
ORD-106814,2026-05-09,CUST-7473,Chattogram,Headphone,Electronics,2,COD,14969,10372,188,New,Yes,Yes,Yes,54,0,0,11,No,27,0,1,Returned,1
ORD-106815,2026-02-03,CUST-6942,Jashore,Jeans,Clothing,3,COD,8361,5064,147,New,Yes,Yes,Yes,24,0,0,18,No,13,41,2,Success,0
ORD-106816,2026-05-20,CUST-5025,Barishal,Bluetooth Speaker,Electronics,1,COD,4722,3364,121,Returning,Yes,No,Yes,12,3,1,7,Yes,543,22,3,Success,0
ORD-106817,2026-01-20,CUST-9100,Bogura,Skin Care Kit,Cosmetics,1,COD,2670,1677,390,New,Yes,Yes,Yes,110,0,0,6,Yes,39,100,9,Success,0
ORD-106818,2026-05-24,CUST-8074,Cumilla,Kurti,Fashion,1,Prepaid,1920,1076,86,Returning,Yes,Yes,Yes,13,6,2,21,No,307,34,12,Success,0
ORD-106819,2026-04-10,CUST-7858,Gazipur,Skin Care Kit,Cosmetics,2,Prepaid,5144,3259,285,New,Yes,Yes,Yes,81,0,0,20,No,13,112,2,Success,0
ORD-106820,2026-01-21,CUST-6015,Jashore,Cosmetics Set,Cosmetics,1,COD,2120,1395,98,New,Yes,No,Yes,12,0,0,4,No,50,31,7,Returned,1
ORD-106821,2026-04-22,CUST-7660,Rangpur,T-Shirt,Clothing,2,Prepaid,2445,1436,257,Returning,Yes,No,Yes,100,3,2,17,No,1120,52,5,Failed,1
ORD-106822,2026-03-30,CUST-4522,Rajshahi,Jeans,Clothing,1,COD,2722,1717,147,New,Yes,Yes,Yes,51,0,0,22,No,52,8,3,Returned,1
ORD-106823,2026-02-28,CUST-8328,Rajshahi,Bluetooth Speaker,Electronics,3,COD,14468,9958,198,New,Yes,Yes,Yes,42,0,0,22,No,56,78,1,Failed,1
ORD-106824,2026-03-29,CUST-7208,Barishal,Handbag,Fashion,5,COD,17428,11576,346,New,No,No,No,97,0,0,16,No,32,76,2,Failed,1
ORD-106825,2026-05-21,CUST-8549,Sylhet,Cosmetics Set,Cosmetics,2,COD,4513,2866,264,New,Yes,No,Yes,57,0,0,1,Yes,37,74,7,Success,0
ORD-106826,2026-01-20,CUST-8995,Narayanganj,Perfume,Cosmetics,1,COD,2558,1499,296,Returning,Yes,Yes,Yes,103,16,0,20,Yes,731,76,3,Failed,1
ORD-106827,2026-02-16,CUST-5536,Rajshahi,Backpack,Accessories,2,COD,6513,4239,96,New,No,Yes,Yes,4,0,0,21,Yes,46,70,6,Returned,1
ORD-106828,2026-06-18,CUST-6102,Cox's Bazar,Smart Watch,Electronics,1,COD,6572,4743,216,New,No,No,No,55,0,0,4,Yes,4,108,6,Success,0
ORD-106829,2026-05-27,CUST-1926,Rajshahi,Bluetooth Speaker,Electronics,2,COD,9703,6565,112,New,No,No,Yes,12,0,0,6,Yes,31,105,4,Returned,1
ORD-106830,2026-05-31,CUST-5649,Chattogram,Handbag,Fashion,1,COD,3460,2369,307,New,Yes,Yes,No,98,0,0,4,Yes,30,55,3,Success,0
ORD-106831,2026-06-02,CUST-2580,Barishal,Backpack,Accessories,1,Prepaid,3152,2092,182,New,Yes,Yes,Yes,70,0,0,14,Yes,58,99,7,Success,0
ORD-106832,2026-02-18,CUST-6059,Narayanganj,Handbag,Fashion,3,Prepaid,10496,6917,104,Returning,Yes,Yes,Yes,3,16,1,20,Yes,372,54,11,Success,0
ORD-106833,2026-03-21,CUST-1837,Dhaka,Smart Watch,Electronics,1,COD,6538,4672,152,New,No,Yes,No,15,0,0,1,Yes,51,47,7,Failed,1
ORD-106834,2026-05-02,CUST-3599,Khulna,Jeans,Clothing,2,Prepaid,5534,3382,252,New,Yes,Yes,Yes,105,0,0,6,Yes,35,21,1,Success,0
ORD-106835,2026-05-22,CUST-1415,Barishal,Skin Care Kit,Cosmetics,5,COD,13020,8013,254,Returning,Yes,Yes,Yes,106,3,0,21,Yes,56,13,6,Success,0
ORD-106836,2026-05-19,CUST-1500,Rangpur,Skin Care Kit,Cosmetics,1,Prepaid,2527,1567,324,New,Yes,Yes,Yes,116,0,0,9,Yes,48,88,2,Success,0
ORD-106837,2026-06-30,CUST-3911,Rajshahi,Skin Care Kit,Cosmetics,2,Prepaid,5285,3262,362,Returning,Yes,No,Yes,114,8,0,0,No,928,8,3,Success,0
ORD-106838,2026-01-26,CUST-4261,Dhaka,Shoes,Fashion,1,COD,4230,2863,174,New,Yes,No,Yes,58,0,0,11,No,35,111,2,Returned,1
ORD-106839,2026-05-07,CUST-6255,Barishal,Headphone,Electronics,1,COD,7536,5253,128,Returning,Yes,Yes,Yes,38,13,2,10,Yes,816,32,11,Success,0
ORD-106840,2026-03-04,CUST-7165,Bogura,Cosmetics Set,Cosmetics,1,Prepaid,2273,1408,211,Returning,Yes,Yes,Yes,82,17,0,12,Yes,1106,2,10,Success,0
ORD-106841,2026-03-19,CUST-1875,Narayanganj,Bluetooth Speaker,Electronics,2,COD,9575,6563,204,Returning,Yes,Yes,Yes,52,22,0,8,Yes,282,36,9,Success,0
ORD-106842,2026-06-08,CUST-6770,Bogura,Jeans,Clothing,2,COD,5568,3415,90,Returning,Yes,Yes,Yes,3,24,0,12,Yes,289,90,8,Success,0
ORD-106843,2026-05-08,CUST-6883,Dhaka,Sunglasses,Accessories,1,Prepaid,1506,826,221,Returning,No,Yes,Yes,65,12,0,23,Yes,655,56,10,Failed,1
ORD-106844,2026-04-26,CUST-3491,Jashore,Shoes,Fashion,1,COD,4140,2945,270,Returning,No,No,Yes,115,15,7,1,Yes,67,46,6,Returned,1
ORD-106845,2026-01-23,CUST-1347,Cox's Bazar,Smart Watch,Electronics,1,COD,6566,4690,288,New,Yes,Yes,Yes,109,0,0,20,No,27,39,12,Failed,1
ORD-106846,2026-04-01,CUST-3886,Narayanganj,Bluetooth Speaker,Electronics,2,Prepaid,9718,6578,205,New,No,No,Yes,52,0,0,11,Yes,48,103,4,Failed,1
ORD-106847,2026-04-26,CUST-2308,Mymensingh,Smart Watch,Electronics,1,COD,6530,4695,251,Returning,Yes,Yes,Yes,66,24,2,2,Yes,870,99,9,Returned,1
ORD-106848,2026-02-21,CUST-3079,Narayanganj,Handbag,Fashion,2,COD,7078,4611,254,Returning,Yes,Yes,Yes,83,3,0,16,Yes,902,21,11,Success,0
ORD-106849,2026-02-11,CUST-7628,Khulna,Perfume,Cosmetics,1,COD,2445,1560,298,Returning,Yes,Yes,Yes,101,4,1,5,No,833,29,10,Success,0
ORD-106850,2026-02-18,CUST-4128,Dhaka,Smart Watch,Electronics,3,COD,19421,14096,153,Returning,Yes,No,Yes,33,22,1,3,No,420,46,3,Failed,1
ORD-106851,2026-02-26,CUST-8556,Cumilla,Phone Cover,Accessories,1,COD,730,405,332,Returning,Yes,Yes,Yes,105,8,1,1,Yes,1102,70,10,Returned,1
ORD-106852,2026-04-21,CUST-2649,Rangpur,Skin Care Kit,Cosmetics,3,COD,7855,4817,234,New,Yes,Yes,Yes,84,0,0,16,No,52,23,11,Returned,1
ORD-106853,2026-06-29,CUST-6812,Jashore,Phone Cover,Accessories,1,COD,763,387,186,Returning,Yes,No,No,80,11,1,3,Yes,489,11,3,Returned,1
ORD-106854,2026-06-09,CUST-5405,Narayanganj,Headphone,Electronics,1,COD,7491,5244,159,Returning,Yes,Yes,Yes,42,7,1,15,Yes,798,98,11,Success,0
ORD-106855,2026-01-27,CUST-5458,Cox's Bazar,Backpack,Accessories,3,COD,9673,6325,361,Returning,Yes,No,Yes,120,20,0,9,No,698,101,4,Returned,1
ORD-106856,2026-01-18,CUST-9803,Cumilla,Sunglasses,Accessories,4,COD,6027,3385,196,New,Yes,Yes,Yes,75,0,0,19,No,13,92,1,Returned,1
ORD-106857,2026-04-12,CUST-1451,Rajshahi,Handbag,Fashion,2,COD,6973,4663,172,New,Yes,Yes,No,41,0,0,1,Yes,58,0,7,Success,0
ORD-106858,2026-01-02,CUST-2727,Mymensingh,Sunglasses,Accessories,1,COD,1572,803,170,Returning,Yes,Yes,Yes,41,20,6,15,No,892,79,3,Success,0
ORD-106859,2026-05-14,CUST-5347,Barishal,Jeans,Clothing,1,Prepaid,2809,1696,243,New,Yes,Yes,Yes,72,0,0,11,Yes,22,4,12,Returned,1
ORD-106860,2026-06-28,CUST-6798,Narayanganj,Perfume,Cosmetics,1,COD,2477,1468,343,Returning,No,Yes,Yes,100,15,0,12,Yes,712,71,2,Success,0
ORD-106861,2026-02-18,CUST-8465,Narayanganj,Phone Cover,Accessories,1,COD,832,385,308,Returning,Yes,Yes,Yes,102,12,2,21,No,573,36,7,Success,0
ORD-106862,2026-01-17,CUST-2211,Jashore,Skin Care Kit,Cosmetics,3,COD,7787,4830,235,Returning,Yes,Yes,Yes,48,3,1,2,No,1189,93,10,Success,0
ORD-106863,2026-03-24,CUST-4242,Dhaka,Perfume,Cosmetics,2,COD,4955,2969,195,Returning,No,Yes,Yes,52,14,0,21,No,7,66,11,Returned,1
ORD-106864,2026-06-23,CUST-6775,Narayanganj,Backpack,Accessories,2,COD,6437,4155,303,New,Yes,Yes,Yes,77,0,0,6,Yes,15,26,5,Failed,1
ORD-106865,2026-06-27,CUST-8732,Narayanganj,Jeans,Clothing,1,Prepaid,2841,1777,269,New,Yes,No,Yes,85,0,0,7,No,4,2,4,Success,0
ORD-106866,2026-05-14,CUST-3391,Narayanganj,Handbag,Fashion,1,Prepaid,3607,2314,229,Returning,Yes,Yes,No,77,7,1,2,No,1086,78,10,Success,0
ORD-106867,2026-03-29,CUST-8792,Cumilla,Backpack,Accessories,1,COD,3151,2141,372,Returning,Yes,Yes,Yes,118,9,0,20,No,577,85,7,Returned,1
ORD-106868,2026-06-21,CUST-2897,Narayanganj,Cosmetics Set,Cosmetics,2,COD,4334,2835,368,New,Yes,Yes,Yes,99,0,0,1,Yes,57,104,1,Failed,1
ORD-106869,2026-02-04,CUST-9685,Barishal,T-Shirt,Clothing,1,Prepaid,1200,668,266,New,Yes,Yes,Yes,96,0,0,21,No,51,34,10,Failed,1
ORD-106870,2026-01-30,CUST-5332,Bogura,Skin Care Kit,Cosmetics,2,Prepaid,5128,3177,167,Returning,Yes,Yes,Yes,25,21,0,3,No,235,71,3,Success,0
ORD-106871,2026-05-19,CUST-5328,Barishal,Perfume,Cosmetics,1,COD,2488,1579,158,Returning,No,Yes,Yes,29,9,0,4,Yes,377,48,5,Success,0
ORD-106872,2026-03-27,CUST-7909,Bogura,Panjabi,Clothing,1,COD,3060,1859,402,Returning,Yes,No,Yes,110,16,0,6,No,63,81,7,Returned,1
ORD-106873,2026-03-15,CUST-6411,Rangpur,Smart Watch,Electronics,3,COD,19532,14055,144,New,Yes,Yes,Yes,18,0,0,21,No,13,56,10,Success,0
ORD-106874,2026-01-14,CUST-4201,Cox's Bazar,Sunglasses,Accessories,2,COD,3098,1651,324,New,No,Yes,No,96,0,0,3,Yes,5,35,12,Failed,1
ORD-106875,2026-05-08,CUST-1622,Gazipur,Perfume,Cosmetics,1,Prepaid,2469,1533,304,Returning,Yes,Yes,No,75,16,0,20,Yes,787,120,10,Success,0
ORD-106876,2026-01-03,CUST-1881,Jashore,Panjabi,Clothing,2,Prepaid,5966,3630,245,Returning,Yes,Yes,Yes,62,16,2,9,No,260,1,7,Success,0
ORD-106877,2026-02-06,CUST-9398,Sylhet,Jeans,Clothing,1,COD,2722,1663,192,Returning,No,Yes,Yes,83,11,0,22,No,532,113,10,Success,0
ORD-106878,2026-03-11,CUST-4020,Cumilla,Perfume,Cosmetics,1,COD,2445,1561,282,New,Yes,Yes,Yes,91,0,0,21,No,30,93,3,Success,0
ORD-106879,2026-05-03,CUST-4495,Rajshahi,Kurti,Fashion,1,Prepaid,1774,985,123,Returning,Yes,Yes,No,39,10,2,7,No,211,71,10,Success,0
ORD-106880,2026-04-07,CUST-2281,Bogura,Backpack,Accessories,2,COD,6459,4164,244,Returning,Yes,Yes,No,83,15,0,12,No,11,46,8,Success,0
ORD-106881,2026-06-28,CUST-7393,Cumilla,Kurti,Fashion,1,COD,1757,1043,254,Returning,Yes,No,No,119,6,1,20,Yes,1025,89,2,Success,0
ORD-106882,2026-01-25,CUST-4505,Chattogram,Perfume,Cosmetics,2,COD,5043,3058,295,Returning,Yes,Yes,No,108,18,2,0,No,416,34,8,Returned,1
ORD-106883,2026-01-21,CUST-6930,Mymensingh,Backpack,Accessories,1,COD,3160,2150,322,Returning,Yes,Yes,Yes,98,11,3,22,Yes,256,101,9,Success,0
ORD-106884,2026-01-16,CUST-6272,Khulna,Jeans,Clothing,1,Prepaid,2764,1753,171,New,Yes,No,No,33,0,0,15,No,44,51,12,Returned,1
ORD-106885,2026-06-21,CUST-2069,Gazipur,Smart Watch,Electronics,1,Prepaid,6473,4657,393,New,No,No,Yes,113,0,0,21,No,35,9,9,Failed,1
ORD-106886,2026-05-02,CUST-6327,Mymensingh,Skin Care Kit,Cosmetics,1,Prepaid,2550,1615,170,Returning,Yes,Yes,Yes,37,4,2,7,No,706,90,3,Success,0
ORD-106887,2026-04-04,CUST-3203,Mymensingh,Phone Cover,Accessories,1,COD,790,399,199,New,Yes,Yes,Yes,89,0,0,4,No,36,2,6,Success,0
ORD-106888,2026-06-15,CUST-5169,Gazipur,T-Shirt,Clothing,1,Prepaid,1223,700,208,Returning,Yes,Yes,Yes,76,11,2,17,No,1139,28,10,Success,0
ORD-106889,2026-02-16,CUST-1613,Chattogram,Handbag,Fashion,2,COD,7016,4641,228,New,Yes,Yes,No,65,0,0,20,Yes,45,102,12,Failed,1
ORD-106890,2026-05-12,CUST-1894,Barishal,Bluetooth Speaker,Electronics,1,COD,4831,3356,181,New,No,No,Yes,50,0,0,1,No,32,96,5,Success,0
ORD-106891,2026-06-24,CUST-9871,Sylhet,T-Shirt,Clothing,1,COD,1177,712,101,Returning,Yes,Yes,Yes,8,23,0,7,No,1103,102,12,Success,0
